"data_group","file_path","source_kind","suite_from_name","k_from_name","line_no","key","value"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","728","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","max_tokens","14"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","spaces_between_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","730","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","category","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","max_tokens","24"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","overwrites","{ctx.guild.default_role:"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","send_messages","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","send_messages","True)\n```\nPlease"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","send_messages","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","send_messages","True)\n```\nThis"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","spaces_between_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","view_channel","False)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","734","view_channel","True)})\nawait"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","max_tokens","11"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","spaces_between_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","736","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","max_tokens","362"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","spaces_between_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","738","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","max_tokens","4"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","spaces_between_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","stop","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","stop_token_ids","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","temperature","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","top_k","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","top_p","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","743","truncate_prompt_tokens","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","bad_words","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","extra_args","None)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","frequency_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","guided_decoding","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","ignore_eos","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","include_stop_str_in_output","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","max_tokens","102"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","min_p","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","min_tokens","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","n","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","presence_penalty","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","prompt_logprobs","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","repetition_penalty","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","seed","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","skip_special_tokens","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k4.log","server","D_FP_OFF_MQA_OFF","4","746","spaces_between_special_tokens","True"
