"data_group","file_path","source_kind","suite","k","tag","line_no","key","value"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","3","ROOT_DIR","/mnt/ky2307909"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","4","LOG_ROOT","/mnt/ky2307909/logs/spec_patch_verify_20260311_192643"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","5","PYTHONPATH","/mnt/ky2307909/vllm-ascend:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/usr/local/Ascend/ascend-toolkit/latest/python/site-packages:/usr/local/Ascend/ascend-toolkit/latest/opp/built-in/op_impl/ai_core/tbe:/mindformers:"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","6","VLLM_ASCEND_SPEC_GPU_MULTI_STEP_BACKENDS","FLASH_ATTN,ASCEND"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","7","VLLM_ASCEND_SPEC_MQA_BACKENDS","FLASH_ATTN,ASCEND"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","8","VLLM_ASCEND_BASE_STAGE_LOG_ENABLE","1"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","9","VLLM_ASCEND_BASE_STAGE_LOG_INTERVAL","50"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","10","VLLM_ASCEND_RUNNER_STAGE_LOG_ENABLE","1"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","11","VLLM_ASCEND_RUNNER_STAGE_LOG_INTERVAL","50"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","19","vllm_ascend","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/__init__.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","20","worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/worker.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","21","model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/model_runner.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","22","draft_model_runner","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/worker/draft_model_runner.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","23","patch_spec_decode_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_spec_decode_worker.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","24","patch_multi_step_worker","/root/miniconda3/envs/lxc/lib/python3.10/site-packages/vllm_ascend/patch/worker/patch_common/patch_multi_step_worker.py"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","25","worker_has_base_stage_log","True"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","26","runner_has_base_stage_log","True"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\probe_NO_SPEC.log","probe","NO_SPEC",,"PROBE","27","draft_has_fastpath_log","True"
