"data_group","file_path","source_kind","suite_from_name","k_from_name","key","last_line_no","last_value"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","ignore_eos","756","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","include_stop_str_in_output","756","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","is_tp1_runner","124","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","iter_p95","949","386.836"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","k","946","2"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","kv_cache_dtype","46","auto"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","load_format","46","auto"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","logprobs","756","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","low","754","66%]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","max_seq_len","46","8192"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","max_tokens","756","593"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","min_p","756","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","min_tokens","756","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","model","46","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","model_runner","124","<class 'vllm_ascend.worker.draft_model_runner.TP1DraftModelRunner'>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","model_type","48","qwen3)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","ms_hit","125","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","ms_total","125","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","multi_step_stream_outputs","46","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","n","756","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","name","316","""file-name""><br>\n"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","new_protected_value","460","\'other\'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","ntext","288","[\'Dear   Support   team, \\\\n\\\\nRequest   you   to   please   install   VM   ware   Horizon   client   for  access to   client system.   Attaching   document   received   from   client   (Alix   partners)   for reference.\\\\n\\\\nclient   URL: https://portal.alixpartners.com\\\\nVMare-Horizon-Client-2212-8.8.-21079405\\\\n\\\\Thanks,InSrikanth   P\',\n""I   am   logging   this   request   on  be   half   of  Mahendra   Posham,   he   is   from  my   team.   he   is   facing   error   while setting   up  his   laptop.he   is facing   \'The  securtiy   database   on  the   server   does   not   have  a  computer account   for this   workstatition   trust   relationship\'   error   .     I   have   provided   his   no  below   can  you   plese call   him   up  to   understand   the   issue.    \\\\nhis   email   I\'d   is posham.mahendra\\\\n   laptopID:   ITL-HW-LAPTOP脗\\x95\\n000000441525  \\\\nmobile   no:  9573607244    \\\\n   "",\n\'Hi   there\n```', params: SamplingParams(n=1, presence_penalty=0.0, frequency_penalty=0.0, repetition_penalty=1.0, temperature=0.0, top_p=1.0, top_k=0, min_p=0.0, seed=None, stop=[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","num_scheduler_steps","46","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","num_spec_tokens","46","8)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","observability_config","46","ObservabilityConfig(show_hidden_metrics_for_version=None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","otlp_traces_endpoint","46","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","override_neuron_config","46","{}"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","overwrite","593","true)"";\n\nusing"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","overwrites","733","{ctx.guild.default_role:"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","path","204","""/"""
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","pipeline_parallel_size","46","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","pooler_config","46","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","pos2","904","0.7500"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","pos3","904","0.5000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","pos4","904","0.5000"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","presence_penalty","756","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","prompt_logprobs","756","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","proposer","50","<class 'vllm.spec_decode.multi_step_worker.MultiStepWorker'>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","protected_attribute","460","\'gender\'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","q","904","8"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","quantization","46","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","reasoning_backend","46","'')"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","repetition_penalty","756","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","revision","46","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","runner_cls","48","<class 'vllm_ascend.worker.draft_model_runner.TP1DraftModelRunner'>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","sample_len","124","4"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","sampler","52","<class 'vllm.model_executor.layers.rejection_sampler.RejectionSampler'>"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","schedule","167","60"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","scoring_time_ms","940","54.21"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","seed","756","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","send_messages","733","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","served_model_name","46","qwen3-8B"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","skip_special_tokens","756","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","skip_tokenizer_init","46","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","spaces_between_special_tokens","756","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","speculative_config","46","SpeculativeConfig(method='draft_model'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","step_accept","946","[1.0, 0.6735]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","stop","756","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","stop_token_ids","756","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","supports_gpu_multi_step","126","False."
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","switch_per_min","950","12.7082"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","target_tp","48","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","temperature","756","0.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","tensor_parallel_size","46","1"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","threshold","460","0.5):\n"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","throughput_tps","949","210.458"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","to","204","""/"">\n"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","tokenizer","46","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","tokenizer_mode","46","auto"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","tokenizer_revision","46","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","top_k","756","0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","top_p","756","1.0"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","truncate_prompt_tokens","756","None"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","trust_remote_code","46","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","type","316","""text"""
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","url","593","\'your-file-name.txt\'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","use_async_output_proc","46","False"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","use_cached_outputs","46","True"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","value","316","""Download"">\n</form>\n```\nThis"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","variant","204","""primary"">Post</Button>\n"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","verification_time_ms","940","4.84"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","view_channel","733","False)"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","vpcs","240","[]"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","W","615","X+Y'"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","waste","904","0.2500"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k8.log","server","D_FP_OFF_MQA_OFF","8","waste_ratio","946","0.1633"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","append_result","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","base_url","20","'http://127.0.0.1:8000'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","bench_type","20","'serve'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","burstiness","20","1.0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","dataset_name","20","'sharegpt'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","dataset_path","20","'/mnt/ky2307909/siyuan.tong/dataset/ShareGPT_V3_unfiltered_cleaned_split.json'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","disable_tqdm","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","dispatch_function","20","<function BenchmarkServingSubcommand.cmd at 0xfffc0d1b7490>"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","endpoint","20","'/v1/completions'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","endpoint_type","20","'vllm'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","goodput","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","hf_output_len","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","hf_split","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","hf_subset","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","host","20","'127.0.0.1'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","ignore_eos","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","label","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","logprobs","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","lora_modules","20","None)"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","max_concurrency","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","metadata","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","metric_percentiles","20","'99'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","min_p","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","model","20","'qwen3-8B'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","num_prompts","20","200"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","percentile_metrics","20","'ttft,tpot,itl'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","port","20","8000"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","profile","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","random_input_len","20","1024"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","random_output_len","20","128"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","random_prefix_len","20","0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","random_range_ratio","20","0.0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","request_rate","20","16.0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","result_dir","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","result_filename","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","save_detailed","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","save_result","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","seed","20","0"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","served_model_name","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","sharegpt_output_len","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","sonnet_input_len","20","550"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","sonnet_output_len","20","150"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","sonnet_prefix_len","20","200"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","subparser","20","'bench'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","temperature","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","tokenizer","20","'/mnt/ky2307909/siyuan.tong/Qwen3-8B'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","tokenizer_mode","20","'auto'"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","top_k","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","top_p","20","None"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","trust_remote_code","20","True"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\bench_NO_SPEC_k0.log","bench","NO_SPEC","0","use_beam_search","20","False"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","avg_execute_total_ms","21","60.40"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","avg_forward_ms","21","49.99"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","avg_logits_ms","21","0.63"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","avg_sampler_ms","21","3.24"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","bad_words","4","[]"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","count","21","1000"
"no_spec","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\no_spec\key_NO_SPEC_k0.log","key","NO_SPEC","0","extra_args","4","None)"
